time,event
33015,1
33020,11
33070,1
33085,1
33090,4
33115,4
33140,4
33165,4
33165,4
33185,1
33190,4
33200,1
33210,1
33225,1
33230,4
33255,1
33270,4
33295,4
33310,1
33335,4
33360,4
33365,1
33380,1
33400,4
33420,1
33435,1
33435,1
33440,11
33490,1
33490,1
33505,1
33545,1
33560,1
33565,11
33575,1
33600,1
33630,1
33655,1
33685,1
33710,1
33740,1
33755,1
33760,4
33765,1
33800,4
33820,1
33820,1
33825,4
33835,1
33850,4
33870,1
33885,1
33890,1
33905,1
33940,1
33945,4
33960,1
33965,1
33980,1
33995,1
34010,1
34015,1
34065,1
34070,1
34080,11
34120,1
34125,1
34130,4
34135,1
34150,1
34150,1
34155,4
34165,1
34175,1
34205,1
34210,11
34220,11
34220,1
34230,11
34230,1
34245,1
34260,1
34275,1
34285,11
34300,1
34305,4
34315,1
34325,1
34330,1
34340,11
34350,11
34360,11
34370,11
34370,1
34380,1
34385,1
34385,1
34400,1
34405,4
34425,11
34430,4
34435,11
34435,1
34440,1
34450,1
34490,1
34495,1
34505,1
34510,1
34520,1
34545,1
34565,1
34570,4
34575,1
34595,4
34600,1
34605,4
34615,1
34625,11
34630,1
34645,4
34670,1
34670,4
34675,4
34680,11
34685,1
34690,11
34695,4
34700,4
34720,4
34740,1
34740,1
34745,4
34755,1
34760,4
34765,1
34780,1
34780,1
34785,4
34790,11
34795,1
34810,1
34865,1
34895,4
34915,1
34920,1
34925,4
34965,4
34970,1
34990,4
35005,4
35010,1
35025,1
35025,1
35040,1
35065,1
35080,1
35085,4
35095,1
35110,1
35120,1
35165,1
35175,1
35220,1
35230,1
35245,1
35245,11
35260,1
35265,4
35275,1
35290,1
35300,11
35305,1
35310,4
35335,4
35355,11
35355,11
35365,11
35375,11
35375,4
35400,4
35410,11
35420,11
35425,4
35450,4
35450,4
35455,11
35470,1
35475,4
35475,4
35475,11
35510,11
35515,4
35530,11
35535,1
35540,11
35565,11
35565,11
35590,1
35620,11
35645,1
35695,4
35700,1
35705,4
35710,11
35720,4
35720,11
35725,1
35730,11
35740,1
35745,4
35760,4
35770,4
35785,11
35785,4
35790,1
35795,11
35825,4
35845,1
35860,1
35865,4
35915,11
35940,4
35955,11
35965,11
35970,11
36030,11
36040,11
36050,11
36480,11
36485,11
36535,11
36540,11
36550,11
36560,11
36565,11
36605,11
36610,4
36635,4
36655,1
36660,4
36680,4
36700,4
36720,4
36740,4
36745,4
36770,4
36775,11
36780,4
36790,1
36800,1
36805,1
36830,11
36855,1
36860,4
36860,1
36885,4
36905,4
36910,4
36915,1
36930,1
36930,4
36970,4
36970,1
36975,4
36985,1
36995,4
37015,4
37040,1
37055,1
37090,11
37105,11
37105,4
37110,1
37125,1
37130,4
37155,4
37165,1
37195,4
37220,1
37250,4
37275,1
37275,4
37285,11
37330,1
37360,4
37385,4
37385,4
37385,1
37390,4
37405,1
37410,1
37410,4
37430,1
37460,1
37465,1
37485,1
37515,1
37520,1
37530,1
37540,1
37545,1
37555,1
37575,1
37585,11
37600,1
37610,1
37630,1
37655,1
37665,1
37670,1
37685,1
37700,1
37710,11
37720,1
37720,11
37725,1
37725,4
37730,4
37750,4
37755,1
37770,1
37810,1
37820,11
37825,1
37830,11
37865,1
37880,1
37885,11
37895,1
37920,1
37950,1
37975,1
37990,1
37995,4
38005,1
38015,1
38030,1
38045,1
38060,1
38085,11
38100,1
38115,1
38155,1
38170,1
38210,1
38225,1
38230,4
38250,1
38265,1
38270,4
38290,1
38305,1
38320,1
38345,1
38375,1
38400,1
38430,1
38455,1
38485,1
38510,1
38540,1
38545,4
38565,1
38585,4
38610,4
38620,1
38630,1
38675,1
38685,1
38700,1
38730,1
38735,4
38755,1
38760,4
38810,1
38850,11
38860,11
38865,1
38880,1
38895,1
38905,11
38950,1
38955,4
38985,11
39030,11
39045,11
39105,4
39145,4
39170,4
39195,4
39220,4
39245,4
39270,4
39295,4
39320,4
39360,4
39385,4
39410,4
39450,4
39475,4
39495,1
