time,event
26245,10
26250,4
26275,11
26275,4
26280,12
26285,7
26295,11
26300,4
26300,12
26305,7
26320,1
26375,1
26380,8
26420,12
26425,7
26430,1
26445,1
26500,1
26515,1
26570,1
26625,1
26630,4
26655,4
26680,4
26700,6
26720,4
26745,4
26765,6
26785,12
26785,10
26790,7
26805,12
26810,11
26815,10
26835,6
26855,10
26865,6
26885,4
26905,6
26905,1
26920,1
26925,4
26925,12
26930,7
26945,6
26965,4
26975,1
26980,4
26985,1
27000,6
27020,10
27040,1
27055,1
27070,6
27070,1
27075,4
27090,4
27100,4
27115,4
27120,6
27135,1
27140,10
27190,1
27190,6
27195,8
27210,10
27245,1
27250,4
27260,11
27265,12
27270,6
27270,11
27275,12
27280,11
27285,10
27290,10
27290,12
27295,11
27300,12
27305,11
27310,12
27315,7
27335,11
27340,10
27340,11
27345,10
27390,6
27395,6
27410,10
27415,10
27430,12
27435,11
27440,10
27460,6
27465,11
27470,10
27480,4
27490,6
27500,1
27510,10
27520,6
27540,10
27555,1
27560,11
27565,12
27570,7
27590,11
27595,12
27600,11
27605,12
27610,1
27610,7
27625,1
27640,1
27655,1
27710,1
27765,1
27770,8
27815,12
27820,11
27820,1
27825,10
27875,11
27875,1
27880,4
27880,10
27905,4
27925,6
27930,11
27935,12
27940,11
27945,4
27945,12
27950,7
27965,1
27970,8
28020,1
28025,8
28070,12
28075,1
28075,11
28080,12
28085,11
28090,12
28090,1
28095,7
28110,12
28115,11
28120,12
28125,11
28130,12
28135,11
28140,10
28145,1
28190,11
28195,12
28200,1
28200,7
28215,1
28230,1
28235,4
28260,4
28280,1
28285,8
28335,1
28340,4
28360,1
28375,1
28380,4
28405,4
28425,1
28450,12
28455,11
28460,12
28465,7
28480,1
28495,1
28550,1
28595,12
28600,11
28605,12
28605,1
28610,4
28610,7
28630,1
28645,1
28660,1
28665,4
28690,4
28700,12
28705,11
28710,6
28710,12
28715,11
28720,10
28730,4
28755,4
28770,6
28775,6
28790,10
28795,4
28815,1
28840,11
28845,10
28870,1
28895,11
28900,12
28905,11
28910,10
28925,1
28960,11
28965,12
28965,10
28970,7
28980,1
29015,11
29020,12
29025,11
29030,10
29035,1
29040,8
29080,6
29090,1
29095,8
29100,4
29110,12
29115,7
29125,4
29145,1
29150,4
29170,6
29190,10
29200,1
29240,11
29245,12
29250,7
