SensorID,StartTime,EndTime,Day
CozinhaPIR,4896,5845,25
CozinhaPIR,5868,6445,25
CozinhaPIR,7649,11279,25
CozinhaPIR,11349,11859,25
CozinhaPIR,12409,12770,25
CozinhaPIR,13308,13794,25
CozinhaPIR,13832,14501,25
CozinhaPIR,16204,16784,25
CozinhaPIR,24663,25329,25
CozinhaPIR,24665,25329,25
CozinhaPIR,36260,36576,25
CozinhaPIR,43466,45583,25
CozinhaPIR,45720,49119,25
CozinhaPIR,49171,50446,25
CozinhaPIR,51729,53845,25
CozinhaPIR,54328,59289,25
CozinhaPIR,60227,60963,25
CozinhaPIR,60972,62029,25
CozinhaPIR,62261,62580,25
CozinhaPIR,63141,63841,25
CozinhaPIR,65054,65910,25
CozinhaPIR,66436,66756,25
CozinhaPIR,66806,71628,25
CozinhaPIR,72305,77084,25
CozinhaPIR,2564,3051,26
CozinhaPIR,5787,12543,26
CozinhaPIR,6597,12543,26
CozinhaPIR,10097,12543,26
CozinhaPIR,12750,13696,26
CozinhaPIR,13295,13696,26
CozinhaPIR,13841,14172,26
CozinhaPIR,63505,73319,26
CozinhaPIR,3096,3410,27
CozinhaPIR,3420,3733,27
CozinhaPIR,4247,4568,27
CozinhaPIR,8097,11776,27
CozinhaPIR,11841,12217,27
CozinhaPIR,12391,12710,27
CozinhaPIR,14343,14697,27
CozinhaPIR,20527,21126,27
CozinhaPIR,41963,42340,27
CozinhaPIR,42440,42763,27
CozinhaPIR,42962,46960,27
CozinhaPIR,43990,46960,27
CozinhaPIR,47048,50073,27
CozinhaPIR,50117,51473,27
CozinhaPIR,52039,53261,27
CozinhaPIR,53602,54219,27
CozinhaPIR,55765,56947,27
CozinhaPIR,57163,60606,27
CozinhaPIR,60921,61236,27
CozinhaPIR,61675,62011,27
CozinhaPIR,62073,67141,27
CozinhaPIR,70190,70519,27
CozinhaPIR,70958,77094,27
CozinhaPIR,78073,78482,27
CozinhaPIR,78779,79213,27
CozinhaPIR,4793,7509,28
CozinhaPIR,9361,9774,28
CozinhaPIR,10841,11527,28
CozinhaPIR,12415,12844,28
CozinhaPIR,13629,14138,28
CozinhaPIR,14149,14841,28
CozinhaPIR,15149,15473,28
CozinhaPIR,17715,18100,28
CozinhaPIR,20508,20889,28
CozinhaPIR,21019,21545,28
CozinhaPIR,21555,21935,28
CozinhaPIR,22079,22661,28
CozinhaPIR,23512,23836,28
CozinhaPIR,27027,27346,28
CozinhaPIR,28487,28797,28
CozinhaPIR,30868,31188,28
CozinhaPIR,31912,32536,28
CozinhaPIR,33245,33561,28
CozinhaPIR,36014,36337,28
CozinhaPIR,38463,38782,28
CozinhaPIR,39420,40343,28
CozinhaPIR,40404,44116,28
CozinhaPIR,44858,45305,28
CozinhaPIR,45657,46422,28
CozinhaPIR,46615,48238,28
CozinhaPIR,49063,49383,28
CozinhaPIR,49531,49862,28
CozinhaPIR,51005,51826,28
CozinhaPIR,53355,53678,28
CozinhaPIR,53976,54340,28
CozinhaPIR,55017,55340,28
CozinhaPIR,55591,56083,28
CozinhaPIR,56256,62857,28
CozinhaPIR,63182,63529,28
CozinhaPIR,64599,65375,28
CozinhaPIR,65393,66120,28
CozinhaPIR,66304,66671,28
CozinhaPIR,67290,67774,28
CozinhaPIR,68019,68383,28
CozinhaPIR,68384,69454,28
CozinhaPIR,69679,70172,28
CozinhaPIR,71199,71661,28
CozinhaPIR,72555,73061,28
CozinhaPIR,73062,73377,28
CozinhaPIR,73401,75415,28
CozinhaPIR,75649,77319,28
CozinhaPIR,77457,77916,28
CozinhaPIR,78327,78653,28
CozinhaPIR,78654,79281,28
CozinhaPIR,80711,81317,28
CozinhaPIR,82266,83491,28
CozinhaPIR,83654,85674,28
CozinhaPIR,85808,86124,28
CozinhaPIR,2491,3086,29
CozinhaPIR,3692,4211,29
CozinhaPIR,6808,11854,29
CozinhaPIR,13910,16265,29
CozinhaPIR,41076,41479,29
CozinhaPIR,41635,41957,29
CozinhaPIR,41637,41957,29
CozinhaPIR,41639,41957,29
CozinhaPIR,42493,42871,29
CozinhaPIR,42888,43213,29
CozinhaPIR,43745,44219,29
CozinhaPIR,44446,46404,29
CozinhaPIR,46418,48927,29
CozinhaPIR,49197,52334,29
CozinhaPIR,52899,53531,29
CozinhaPIR,53543,58953,29
CozinhaPIR,59014,61247,29
CozinhaPIR,61296,61806,29
CozinhaPIR,61946,62562,29
CozinhaPIR,71677,77177,29
CozinhaPIR,77283,77705,29
CozinhaPIR,78656,79972,29
CozinhaPIR,80267,81055,29
CozinhaPIR,81059,81375,29
CozinhaPIR,81416,82312,29
CozinhaPIR,82382,83071,29
CozinhaPIR,3557,4242,30
CozinhaPIR,4342,4809,30
CozinhaPIR,5443,6083,30
CozinhaPIR,6349,6753,30
CozinhaPIR,8058,10196,30
CozinhaPIR,10585,13578,30
CozinhaPIR,14228,14747,30
CozinhaPIR,15023,15475,30
CozinhaPIR,31366,32260,30
CozinhaPIR,32418,34116,30
CozinhaPIR,44280,46425,30
CozinhaPIR,47650,48984,30
CozinhaPIR,50021,50570,30
CozinhaPIR,50871,58943,30
CozinhaPIR,63178,63945,30
CozinhaPIR,64273,64598,30
CozinhaPIR,80567,81089,30
CozinhaPIR,81787,83253,30
CozinhaPIR,83280,84048,30
CozinhaPIR,84153,85408,30
CozinhaPIR,85428,85750,30
CozinhaPIR,8096,8533,31
CozinhaPIR,9292,9608,31
CozinhaPIR,10131,10690,31
CozinhaPIR,11045,12129,31
CozinhaPIR,12753,13518,31
CozinhaPIR,14953,15274,31
CozinhaPIR,41663,42033,31
CozinhaPIR,42116,44746,31
CozinhaPIR,44815,50365,31
CozinhaPIR,68290,78260,31
CozinhaPIR,69113,78260,31
CozinhaPIR,78582,79757,31
CozinhaTV,24884,26393,1
CozinhaTV,40378,44065,1
CozinhaTV,40381,44065,1
CozinhaTV,67802,71398,1
CozinhaTV,44408,47264,2
CozinhaTV,49649,57467,2
CozinhaTV,9875,15152,3
CozinhaTV,51664,54087,3
CozinhaTV,51876,54087,3
CozinhaTV,61030,64906,3
CozinhaTV,38165,64906,3
CozinhaTV,47778,48700,4
CozinhaTV,58000,58974,4
CozinhaTV,78207,81616,4
CozinhaTV,1257,1261,5
CozinhaTV,38121,38844,5
CozinhaTV,52322,55436,5
CozinhaTV,6455,6781,8
CozinhaTV,42453,51000,8
CozinhaTV,54744,57438,9
CozinhaTV,4246,9769,10
CozinhaTV,78733,83498,10
CozinhaTV,995,1323,11
CozinhaTV,3169,4120,11
CozinhaTV,54194,57327,11
CozinhaTV,54151,58956,12
CozinhaTV,52164,56656,13
CozinhaTV,54593,56656,13
CozinhaTV,84651,86379,14
CozinhaTV,84677,86379,14
CozinhaTV,36446,37665,15
CozinhaTV,36449,37665,15
CozinhaTV,48787,54186,15
CozinhaTV,56703,57316,15
CozinhaTV,57560,57572,15
CozinhaTV,69272,72403,15
CozinhaTV,53064,57787,16
CozinhaTV,79675,83264,16
CozinhaTV,7313,8248,17
CozinhaTV,36791,38816,17
CozinhaTV,47661,50813,17
CozinhaTV,54136,60057,17
CozinhaTV,76989,80366,17
CozinhaTV,1659,10234,18
CozinhaTV,40981,44064,18
CozinhaTV,63638,67997,18
CozinhaTV,80240,85596,18
CozinhaTV,53330,59811,19
CozinhaTV,54870,59811,19
CozinhaTV,56747,59203,20
CozinhaTV,40657,42049,21
CozinhaTV,33679,36133,22
CozinhaTV,59801,62943,22
CozinhaTV,60552,62943,22
CozinhaTV,51380,58960,23
CozinhaTV,64875,73826,23
CozinhaTV,77087,84051,23
CozinhaTV,2386,9034,24
CozinhaTV,50069,58796,24
CozinhaTV,60807,60810,24
CozinhaTV,2653,5633,25
CozinhaTV,41511,42065,25
CozinhaTV,52610,58595,25
CozinhaTV,6846,7426,26
CozinhaTV,7596,13583,26
CozinhaTV,37770,41977,26
CozinhaTV,51315,58794,26
CozinhaTV,66072,67102,26
CozinhaTV,71769,73917,26
CozinhaTV,77352,80281,26
CozinhaTV,80374,80665,26
CozinhaTV,2365,3775,27
CozinhaTV,3835,13444,27
CozinhaTV,43638,44665,27
CozinhaTV,44902,50432,27
CozinhaTV,50799,51502,27
CozinhaTV,71573,73217,27
CozinhaTV,77610,86184,27
CozinhaTV,3001,4649,28
CozinhaTV,61332,62853,28
CozinhaTV,67508,67924,28
CozinhaTV,71600,79091,28
CozinhaTV,44870,46666,29
CozinhaTV,47732,49272,29
CozinhaTV,52219,53746,29
CozinhaTV,52346,53746,29
CozinhaTV,55159,62233,29
CozinhaTV,50418,58239,30
CozinhaTV,5100,8567,1
CozinhaTV,42396,47765,1
CozinhaTV,49990,57462,1
CozinhaTV,52389,57462,1
CozinhaTV,52676,57462,1
CozinhaTV,53011,57462,1
CozinhaTV,78834,80918,1
CozinhaTV,4685,8024,2
CozinhaTV,44348,50497,2
CozinhaTV,53720,61562,2
CozinhaTV,48811,51823,3
CozinhaTV,54066,57968,3
CozinhaTV,5320,6167,4
CozinhaTV,52306,57717,4
CozinhaTV,67588,76921,4
CozinhaTV,9312,14720,5
CozinhaTV,47176,48849,5
CozinhaTV,53201,59232,5
CozinhaTV,72412,73941,5
CozinhaTV,40905,45291,6
CozinhaTV,11254,12590,7
CozinhaTV,55148,59058,7
CozinhaTV,61126,62823,7
CozinhaTV,81008,84373,7
CozinhaTV,379,8343,8
CozinhaTV,58228,58939,8
CozinhaTV,3604,6475,9
CozinhaTV,51374,52582,10
CozinhaTV,9208,11337,11
CozinhaTV,51429,52669,11
CozinhaTV,67301,68202,12
CozinhaTV,62724,62829,13
CozinhaTV,74224,75124,13
CozinhaTV,53130,75124,13
CozinhaTV,54558,54691,15
CozinhaTV,52505,54691,15
CozinhaTV,77214,77227,16
CozinhaTV,77228,77242,16
CozinhaTV,77248,77250,16
CozinhaTV,41955,41958,17
CozinhaTV,42867,42877,19
CozinhaTV,42878,42880,19
CozinhaTV,42886,42895,19
CozinhaTV,42896,43222,19
CozinhaTV,44495,44498,19
CozinhaTV,55868,59764,20
CozinhaTV,56128,59764,20
CozinhaTV,39983,46383,21
CozinhaTV,46557,48521,21
CozinhaTV,59369,61844,21
CozinhaTV,63326,64971,21
CozinhaTV,4089,5301,22
CozinhaTV,41903,43244,22
CozinhaTV,56693,61356,22
CozinhaTV,3957,61356,22
CozinhaTV,40277,46210,23
CozinhaTV,52972,54202,23
CozinhaTV,78806,81225,23
CozinhaTV,55529,60640,24
CozinhaTV,70963,72618,24
CozinhaTV,8186,9493,25
CozinhaTV,9961,10597,25
CozinhaTV,54542,58008,25
CozinhaTV,72579,77896,25
CozinhaTV,11483,12852,26
CozinhaTV,44552,53422,26
CozinhaTV,63492,69182,26
CozinhaTV,47061,47523,27
CozinhaTV,57554,66819,27
CozinhaTV,72205,76555,27
CozinhaTV,57074,63185,28
CozinhaTV,78885,85356,28
CozinhaTV,7989,11501,29
CozinhaTV,52437,52447,29
CozinhaTV,55592,60923,29
CozinhaTV,1188,2169,30
CozinhaTV,54847,58412,30
CozinhaTV,78859,80610,30
CozinhaTV,44383,50453,31
CozinhaTV,55428,59890,31
DispensaLamp,19425,19453,2
DispensaLamp,62609,62802,2
DispensaLamp,62758,62802,2
DispensaLamp,9597,9710,3
DispensaLamp,53191,53267,3
DispensaLamp,85965,85985,3
DispensaLamp,8498,8579,4
DispensaLamp,9281,9303,5
DispensaLamp,45715,45737,5
DispensaLamp,50199,50211,5
DispensaLamp,7559,50211,5
DispensaLamp,76414,76422,7
DispensaLamp,84231,84238,7
DispensaLamp,64139,64142,8
DispensaLamp,66199,66837,8
DispensaLamp,80571,80621,8
DispensaLamp,9091,9117,9
DispensaLamp,13673,13690,9
DispensaLamp,13676,13690,9
DispensaLamp,62902,62934,9
DispensaLamp,62905,62934,9
DispensaLamp,70585,71428,9
DispensaLamp,5736,5826,10
DispensaLamp,76666,76714,10
DispensaLamp,76779,76797,10
DispensaLamp,2016,2082,11
DispensaLamp,13354,13384,11
DispensaLamp,10632,10653,12
DispensaLamp,17095,17114,12
DispensaLamp,3539,3586,13
DispensaLamp,13617,13633,13
DispensaLamp,15056,15128,13
DispensaLamp,2203,2211,14
DispensaLamp,2690,2707,14
DispensaLamp,5481,5489,14
DispensaLamp,7294,7307,14
DispensaLamp,14746,14863,14
DispensaLamp,5602,5612,15
DispensaLamp,5605,5612,15
DispensaLamp,5713,9167,15
DispensaLamp,9137,9167,15
DispensaLamp,46408,46431,15
DispensaLamp,81254,81349,15
DispensaLamp,41954,41969,16
DispensaLamp,64886,64898,16
DispensaLamp,2528,2557,17
DispensaLamp,2530,2557,17
DispensaLamp,2560,2567,17
DispensaLamp,11636,11664,17
DispensaLamp,11681,11980,17
DispensaLamp,51499,51527,17
DispensaLamp,8445,8468,18
DispensaLamp,24391,24462,18
DispensaLamp,10102,10114,19
DispensaLamp,84195,84202,19
DispensaLamp,85649,85684,19
DispensaLamp,1963,1978,20
DispensaLamp,13034,13075,20
DispensaLamp,17599,17619,20
DispensaLamp,8759,8781,21
DispensaLamp,63044,63097,22
DispensaLamp,7770,7791,23
DispensaLamp,15307,15321,23
DispensaLamp,50058,50074,23
DispensaLamp,19770,19811,25
DispensaLamp,50934,50942,25
DispensaLamp,57050,57170,25
DispensaLamp,40741,40793,26
DispensaLamp,50723,50743,26
DispensaLamp,1641,1902,27
DispensaLamp,48221,48230,27
DispensaLamp,59361,59369,27
DispensaLamp,59408,59412,27
DispensaLamp,69889,69928,27
DispensaLamp,2316,2333,28
DispensaLamp,2477,2540,28
DispensaLamp,36819,36836,28
DispensaLamp,61433,61444,28
DispensaLamp,75425,75556,29
DispensaLamp,5428,5454,30
DispensaLamp,49115,49303,30
DispensaLamp,53035,53045,30
DispensaLamp,39033,39087,1
DispensaLamp,79993,80007,1
DispensaLamp,7275,7291,2
DispensaLamp,44968,44976,2
DispensaLamp,48051,48072,2
DispensaLamp,54763,54782,2
DispensaLamp,9917,9939,4
DispensaLamp,80398,80653,4
DispensaLamp,71331,71339,5
DispensaLamp,71334,71339,5
DispensaLamp,71396,71435,5
DispensaLamp,71398,71435,5
DispensaLamp,3786,3792,6
DispensaLamp,64474,64782,6
DispensaLamp,4386,4401,7
DispensaLamp,5675,11067,7
DispensaLamp,50373,50401,7
DispensaLamp,73613,73626,7
DispensaLamp,21533,21543,8
DispensaLamp,58173,58181,8
DispensaLamp,9331,9349,11
DispensaLamp,16665,16688,11
DispensaLamp,54837,54901,12
DispensaLamp,21478,21494,13
DispensaLamp,9719,10040,15
DispensaLamp,10737,10757,15
DispensaLamp,10740,10757,15
DispensaLamp,53736,53756,15
DispensaLamp,71607,71621,15
DispensaLamp,74238,74265,15
DispensaLamp,23315,23347,16
DispensaLamp,40735,40819,16
DispensaLamp,47946,48434,16
DispensaLamp,78556,78585,16
DispensaLamp,84111,84124,16
DispensaLamp,84257,84282,16
DispensaLamp,1053,1081,17
DispensaLamp,4496,4508,17
DispensaLamp,42365,42377,17
DispensaLamp,77812,77834,17
DispensaLamp,77860,77879,17
DispensaLamp,84192,84215,17
DispensaLamp,11532,11584,18
DispensaLamp,36291,36296,18
DispensaLamp,36293,36296,18
DispensaLamp,54837,54841,18
DispensaLamp,45619,45704,19
DispensaLamp,71917,71971,19
DispensaLamp,77261,77305,19
DispensaLamp,2260,2622,20
DispensaLamp,3864,3970,20
DispensaLamp,10847,10915,20
DispensaLamp,43447,43458,20
DispensaLamp,43449,43458,20
DispensaLamp,45994,46003,20
DispensaLamp,41483,41502,21
DispensaLamp,43811,43823,21
DispensaLamp,45117,45135,21
DispensaLamp,46199,46228,21
DispensaLamp,49492,49688,21
DispensaLamp,58969,59003,21
DispensaLamp,74207,74282,21
DispensaLamp,79439,79478,21
DispensaLamp,78906,78924,22
DispensaLamp,82220,82305,22
DispensaLamp,82376,82388,22
DispensaLamp,83298,83304,22
DispensaLamp,83300,83304,22
DispensaLamp,571,589,23
DispensaLamp,980,989,23
DispensaLamp,76254,76261,23
DispensaLamp,78702,78809,23
DispensaLamp,14268,14735,24
DispensaLamp,68815,68831,24
DispensaLamp,8733,8762,25
DispensaLamp,9807,10326,25
DispensaLamp,10672,10694,25
DispensaLamp,11361,11439,25
DispensaLamp,56630,56665,25
DispensaLamp,73615,73637,25
DispensaLamp,74369,74392,25
DispensaLamp,78151,78166,25
DispensaLamp,78302,78310,25
DispensaLamp,78312,78320,25
DispensaLamp,80207,80216,25
DispensaLamp,71871,72197,27
DispensaLamp,73584,73593,27
DispensaLamp,74033,74056,28
DispensaLamp,74156,74191,28
DispensaLamp,9170,9201,29
DispensaLamp,76616,76644,29
DispensaLamp,76655,76700,29
DispensaLamp,1064,1115,30
DispensaLamp,3815,3825,30
DispensaLamp,10903,11003,30
DispensaLamp,11903,11914,30
DispensaLamp,31864,31868,30
DispensaLamp,73811,73814,30
DispensaLamp,2187,2203,31
DispensaLamp,43441,43498,31
DispensaLamp,51635,51713,31
DispensaLamp,51637,51713,31
EscadaPorta,45305,45311,1
EscadaPorta,79793,79798,1
EscadaPorta,6888,6905,2
EscadaPorta,59962,59966,2
EscadaPorta,72536,72544,2
EscadaPorta,72539,72544,2
EscadaPorta,74921,74928,2
EscadaPorta,74963,74966,2
EscadaPorta,75095,75099,2
EscadaPorta,130,138,3
EscadaPorta,9270,9274,3
EscadaPorta,9331,9512,3
EscadaPorta,9335,9512,3
EscadaPorta,9507,9512,3
EscadaPorta,22575,22581,3
EscadaPorta,22604,22607,3
EscadaPorta,53184,53188,3
EscadaPorta,54345,54349,3
EscadaPorta,54714,54718,3
EscadaPorta,64615,64620,3
EscadaPorta,85827,85832,3
EscadaPorta,42105,42113,4
EscadaPorta,42123,42128,4
EscadaPorta,59743,59751,4
EscadaPorta,66425,66429,4
EscadaPorta,66573,66578,4
EscadaPorta,66593,66597,4
EscadaPorta,81950,81962,4
EscadaPorta,84155,84162,4
EscadaPorta,925,932,5
EscadaPorta,41149,41152,5
EscadaPorta,41231,41235,5
EscadaPorta,51462,51469,5
EscadaPorta,53095,53101,5
EscadaPorta,60245,60249,5
EscadaPorta,43175,43187,8
EscadaPorta,44727,44735,8
EscadaPorta,53602,53614,8
EscadaPorta,53808,53812,8
EscadaPorta,55954,55960,8
EscadaPorta,69518,69523,8
EscadaPorta,74996,75000,8
EscadaPorta,75313,75316,8
EscadaPorta,86131,86137,8
EscadaPorta,42,46,9
EscadaPorta,47231,47234,9
EscadaPorta,47274,47280,9
EscadaPorta,52147,52155,9
EscadaPorta,55215,55221,9
EscadaPorta,55337,55341,9
EscadaPorta,57961,57968,9
EscadaPorta,58420,58428,9
EscadaPorta,62546,62556,9
EscadaPorta,63759,63764,9
EscadaPorta,66244,66250,9
EscadaPorta,66303,66307,9
EscadaPorta,66339,66345,9
EscadaPorta,66385,66389,9
EscadaPorta,66418,66423,9
EscadaPorta,70122,70145,9
EscadaPorta,70606,70634,9
EscadaPorta,70798,70842,9
EscadaPorta,71399,71403,9
EscadaPorta,85216,85220,9
EscadaPorta,85255,85258,9
EscadaPorta,34422,34428,10
EscadaPorta,45929,45934,10
EscadaPorta,46014,46021,10
EscadaPorta,57107,57111,10
EscadaPorta,58021,58025,10
EscadaPorta,64630,64635,10
EscadaPorta,66064,66068,10
EscadaPorta,66077,66083,10
EscadaPorta,84528,84533,10
EscadaPorta,47879,47887,11
EscadaPorta,48088,48096,11
EscadaPorta,48310,48314,11
EscadaPorta,57672,57683,11
EscadaPorta,57717,57720,11
EscadaPorta,57834,57838,11
EscadaPorta,57951,57958,11
EscadaPorta,59211,59216,11
EscadaPorta,83502,83506,11
EscadaPorta,84301,84307,11
EscadaPorta,66,70,12
EscadaPorta,45588,45592,12
EscadaPorta,45658,45661,12
EscadaPorta,50694,50699,12
EscadaPorta,50839,50844,12
EscadaPorta,57368,57378,12
EscadaPorta,58640,58645,12
EscadaPorta,58893,58897,12
EscadaPorta,66900,66905,12
EscadaPorta,83438,83442,12
EscadaPorta,83927,83933,12
EscadaPorta,42125,42128,13
EscadaPorta,42276,42286,13
EscadaPorta,42757,42764,13
EscadaPorta,42819,42823,13
EscadaPorta,42907,42913,13
EscadaPorta,51098,51111,13
EscadaPorta,54185,54188,13
EscadaPorta,57153,57163,13
EscadaPorta,62809,62814,13
EscadaPorta,62960,63279,13
EscadaPorta,67199,67203,13
EscadaPorta,82655,82659,13
EscadaPorta,85609,85615,13
EscadaPorta,26943,26953,14
EscadaPorta,27094,27098,14
EscadaPorta,27335,27343,14
EscadaPorta,29052,29057,14
EscadaPorta,47631,47635,14
EscadaPorta,47748,47752,14
EscadaPorta,48270,48274,14
EscadaPorta,48403,48408,14
EscadaPorta,48963,48966,14
EscadaPorta,49471,49474,14
EscadaPorta,49511,49514,14
EscadaPorta,51897,51905,14
EscadaPorta,85008,85013,14
EscadaPorta,85293,85295,14
EscadaPorta,85421,85444,14
EscadaPorta,38353,38357,15
EscadaPorta,44786,44791,15
EscadaPorta,44916,44920,15
EscadaPorta,44956,44960,15
EscadaPorta,44958,44960,15
EscadaPorta,60546,60557,15
EscadaPorta,69191,69198,15
EscadaPorta,69303,69307,15
EscadaPorta,69387,69390,15
EscadaPorta,69682,69686,15
EscadaPorta,69742,69745,15
EscadaPorta,72044,72048,15
EscadaPorta,72056,72071,15
EscadaPorta,81699,81719,15
EscadaPorta,81706,81719,15
EscadaPorta,9769,9784,16
EscadaPorta,43125,43129,16
EscadaPorta,43127,43129,16
EscadaPorta,43138,43142,16
EscadaPorta,50415,50422,16
EscadaPorta,57730,57734,16
EscadaPorta,57826,57831,16
EscadaPorta,76383,76387,16
EscadaPorta,82551,82555,16
EscadaPorta,82553,82555,16
EscadaPorta,83163,83169,16
EscadaPorta,84360,84367,16
EscadaPorta,86200,86204,16
EscadaPorta,3740,3746,17
EscadaPorta,5861,5868,17
EscadaPorta,40024,40030,17
EscadaPorta,40383,40387,17
EscadaPorta,47392,47397,17
EscadaPorta,50016,50022,17
EscadaPorta,52304,52312,17
EscadaPorta,53206,53211,17
EscadaPorta,54050,54054,17
EscadaPorta,56279,56284,17
EscadaPorta,57414,57419,17
EscadaPorta,80798,80803,17
EscadaPorta,374,378,18
EscadaPorta,2502,2509,18
EscadaPorta,5065,5069,18
EscadaPorta,34139,34145,18
EscadaPorta,44174,44278,18
EscadaPorta,44275,44278,18
EscadaPorta,44550,44554,18
EscadaPorta,44610,44646,18
EscadaPorta,44641,44646,18
EscadaPorta,44660,44663,18
EscadaPorta,54096,54101,18
EscadaPorta,60015,60019,18
EscadaPorta,63415,63419,18
EscadaPorta,63472,63475,18
EscadaPorta,82250,82254,18
EscadaPorta,83290,83294,18
EscadaPorta,42911,42915,19
EscadaPorta,43073,43076,19
EscadaPorta,43192,43195,19
EscadaPorta,45801,45805,19
EscadaPorta,50685,50689,19
EscadaPorta,57649,57653,19
EscadaPorta,82705,82709,19
EscadaPorta,84402,84407,19
EscadaPorta,86028,86032,19
EscadaPorta,86065,86070,19
EscadaPorta,43590,43593,20
EscadaPorta,48217,48222,20
EscadaPorta,50446,50449,20
EscadaPorta,50541,50546,20
EscadaPorta,50766,51173,20
EscadaPorta,53279,53283,20
EscadaPorta,53434,53437,20
EscadaPorta,57556,57561,20
EscadaPorta,59441,59444,20
EscadaPorta,60141,60150,20
EscadaPorta,61122,61126,20
EscadaPorta,80453,80456,20
EscadaPorta,83334,83340,20
EscadaPorta,10265,10271,21
EscadaPorta,36406,36412,21
EscadaPorta,42451,42455,21
EscadaPorta,42681,42685,21
EscadaPorta,44599,44603,21
EscadaPorta,44649,44653,21
EscadaPorta,44703,44719,21
EscadaPorta,44845,44849,21
EscadaPorta,44891,44894,21
EscadaPorta,44913,44917,21
EscadaPorta,44960,44964,21
EscadaPorta,45331,45335,21
EscadaPorta,46139,46148,21
EscadaPorta,46599,46603,21
EscadaPorta,47650,47654,21
EscadaPorta,47675,47679,21
EscadaPorta,48279,48283,21
EscadaPorta,48371,48374,21
EscadaPorta,48747,48753,21
EscadaPorta,48954,48956,21
EscadaPorta,49780,49788,21
EscadaPorta,49831,49835,21
EscadaPorta,51858,51863,21
EscadaPorta,53452,53457,21
EscadaPorta,53780,53783,21
EscadaPorta,53856,53859,21
EscadaPorta,53875,53878,21
EscadaPorta,54065,54068,21
EscadaPorta,55611,55615,21
EscadaPorta,55682,55684,21
EscadaPorta,56123,56126,21
EscadaPorta,59703,59719,21
EscadaPorta,60321,60326,21
EscadaPorta,60967,60972,21
EscadaPorta,61430,61435,21
EscadaPorta,62408,62412,21
EscadaPorta,64875,73835,21
EscadaPorta,73843,73847,21
EscadaPorta,73883,73887,21
EscadaPorta,73909,73913,21
EscadaPorta,74428,74817,21
EscadaPorta,74434,74817,21
EscadaPorta,75298,75618,21
EscadaPorta,75632,75636,21
EscadaPorta,75905,75998,21
EscadaPorta,76024,76029,21
EscadaPorta,76482,76503,21
EscadaPorta,76724,76729,21
EscadaPorta,8729,8733,22
EscadaPorta,37368,37372,22
EscadaPorta,37529,37539,22
EscadaPorta,57204,57213,22
EscadaPorta,1792,1797,23
EscadaPorta,1823,1826,23
EscadaPorta,5014,5017,23
EscadaPorta,6183,6189,23
EscadaPorta,41457,41460,23
EscadaPorta,41539,41543,23
EscadaPorta,44223,44229,23
EscadaPorta,45344,45352,23
EscadaPorta,46221,46225,23
EscadaPorta,49276,49279,23
EscadaPorta,57715,57720,23
EscadaPorta,58166,58171,23
EscadaPorta,82429,82432,23
EscadaPorta,84340,84344,23
EscadaPorta,84403,84407,23
EscadaPorta,86137,86141,23
EscadaPorta,5692,5696,24
EscadaPorta,6526,6532,24
EscadaPorta,42544,42549,24
EscadaPorta,43003,43007,24
EscadaPorta,43051,43056,24
EscadaPorta,43113,43116,24
EscadaPorta,43138,43142,24
EscadaPorta,43240,43243,24
EscadaPorta,43258,43261,24
EscadaPorta,43387,43391,24
EscadaPorta,45079,45095,24
EscadaPorta,45158,45162,24
EscadaPorta,45221,45225,24
EscadaPorta,49936,49944,24
EscadaPorta,57542,57546,24
EscadaPorta,80704,80712,24
EscadaPorta,1091,1096,25
EscadaPorta,2501,2509,25
EscadaPorta,2507,2509,25
EscadaPorta,5437,5447,25
EscadaPorta,35687,35696,25
EscadaPorta,42624,42629,25
EscadaPorta,42988,42992,25
EscadaPorta,50739,50743,25
EscadaPorta,50754,50758,25
EscadaPorta,56847,56851,25
EscadaPorta,58276,58280,25
EscadaPorta,58690,58693,25
EscadaPorta,59368,59374,25
EscadaPorta,82423,82426,25
EscadaPorta,84318,84329,25
EscadaPorta,86223,86228,25
EscadaPorta,1151,1157,26
EscadaPorta,3374,3378,26
EscadaPorta,5752,5759,26
EscadaPorta,7355,7359,26
EscadaPorta,39489,39493,26
EscadaPorta,39947,39951,26
EscadaPorta,40795,40800,26
EscadaPorta,42445,42451,26
EscadaPorta,42783,42786,26
EscadaPorta,42880,42883,26
EscadaPorta,43151,43156,26
EscadaPorta,47980,47984,26
EscadaPorta,48124,48128,26
EscadaPorta,50512,50524,26
EscadaPorta,50514,50524,26
EscadaPorta,52752,52756,26
EscadaPorta,57786,57789,26
EscadaPorta,59071,59075,26
EscadaPorta,65488,65492,26
EscadaPorta,65644,65898,26
EscadaPorta,80785,80790,26
EscadaPorta,962,967,27
EscadaPorta,3468,3479,27
EscadaPorta,55824,55828,27
EscadaPorta,56657,56661,27
EscadaPorta,57867,57872,27
EscadaPorta,57904,57908,27
EscadaPorta,80388,80393,27
EscadaPorta,85549,85555,27
EscadaPorta,35286,35291,28
EscadaPorta,35476,35480,28
EscadaPorta,38328,38332,28
EscadaPorta,38439,38443,28
EscadaPorta,40004,40008,28
EscadaPorta,40125,40129,28
EscadaPorta,48416,48422,28
EscadaPorta,66982,66989,28
EscadaPorta,78213,78216,28
EscadaPorta,78734,78738,28
EscadaPorta,81480,81498,28
EscadaPorta,81596,81599,28
